"spot_id","name","img","content","address","can_parking","can_pet","crowd_level","overview","homepage","map_x","map_y","content_id","content_type_id","tel"
2840968,히든씨,http://tong.visitkorea.or.kr/cms/resource/57/2840957_image2_1.jpg,,경상북도 경주시 감포읍 동해안로 2560,,,,"히든씨는 경상북도 경주시 감포읍 오류리에 있다. 현대적인 분위기를 풍기는 외관과 세련된 인테리어가 눈에 띈다. 감포 앞바다를 감상하며 음료나 디저트를 즐길 수 있어 연중 많은 사람의 방문이 이어진다. 대표 메뉴는 아이스 아메리카노이며 콜드브루, 크림 콜드브루, 카페라테, 바닐라라테 등을 맛볼 수 있다. 동경주 IC와 가깝고 인근에 오류 고아라 해변, 감포항, 나정 고운 모래 해변 등이 있어 연계관광이 수월하다. 반려동물 동반이 가능하며 목줄과 배변봉투를 지참해야 한다.",,129.5124833325,35.8297972927,2840968,39,
126095,봉길대왕암해변,http://tong.visitkorea.or.kr/cms/resource/12/3538412_image2_1.jpg,,경상북도 경주시 양북면 봉길해안길,,,,"경주 시내에서 동쪽으로 떨어진 대종 하구에 자리한 봉길해수욕장은 백사장 길이 500m, 폭 40m이다. 동해안의 다른 해수욕장에 비해 피서객이 적어 여유로운 휴가를 보내고 싶은 사람에게 추천한다. 여름이면 비치 방갈로와 튜브 대여소, 간이음식점들이 자리해 피서객에게 편의를 제공한다. 모래사장에서 조금 떨어진 바다에는 문무대왕의 바다 위 무덤인 대왕암이 있다. 문무왕은 죽은 뒤에도 바다의 용이 되어 나라를 지키고자 하니 화장하여 동해에 장사를 지내라고 유언했다. 인근에는 용을 보았다는 이견대와 용이 된 왕이 밤에 쉬어갈 수 있도록 수로를 연결했다는 감은사지와 감은사 탑, 기림사, 선무도의 본산 골굴사, 고유섭 시비, 용연 등 유적지가 있다.","<a href=""https://www.gyeongju.go.kr/tour/page.do?cmd=2&mnu_uid=2294&area_uid=157"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.gyeongju.go.kr</a>",129.4834884531,35.7396846721,126095,12,
2756667,전촌항,http://tong.visitkorea.or.kr/cms/resource/70/3538170_image2_1.jpg,,경상북도 경주시 감포읍 전촌리 1245-11,,,,"전촌항은 지난 2004년 정부의 어촌관광단지 조성 사업지구로 선정되어 관광어항으로 거듭나기 시작했다. 2009년에는 리모델링 사업을 진행하여 주차장, 광장, 바닥분수, 파고라, 정자, 나무데크산책로, 전망대 등을 갖췄다. 특히, 전촌항 전망대에서 내려다보는 평화로운 항구의 풍경이 인상적이다. 방파제에 야간경관조명도 설치해 밤에도 아름답게 빛난다. 전촌항 입구의 말 조형물, 일명 거마상도 볼거리이다. 전촌항 일대는 말과 관련된 이야기가 많다. 전촌항 인근에 거마장이라는 마을이 있는데, 전촌항 북쪽 산세가 마치 말이 누워 있는 형국이라 하여 거마산이라 칭했다 전한다. 또, 신라 시대에는 왜군의 침임을 막기 위해 병마가 주둔해 있던 곳이라 하여 이 일대를 거마장이라 불렀다는 데에서 전촌항 인근의 거마장 마을 지명이 유래했다.","<a href=""https://www.gyeongju.go.kr/tour/page.do?cmd=2&mnu_uid=2294&area_uid=162"" target=""_blank"" title=""새창 : 경주시 문화관광 홈페이지로 이동"">https://www.gyeongju.go.kr/tour/</a>",129.495191498,35.7915707162,2756667,12,
2997657,경주축구공원,http://tong.visitkorea.or.kr/cms/resource/51/3538051_image2_1.jpg,,경상북도 경주시 황성공원로 30 시민운동장,,,,"황성공원에 위치한 ‘경주축구공원’은 유소년 축구 경기부터 프로 축구 경기까지 크고 작은 축구 경기가 열릴 수 있도록 6면의 축구 경기장과 1면의 풋살경기장을 지닌 축구 공원이다. 축구 경기장 6면(천연잔디 3면, 인조잔디 3면), 풋살장 1면(인조잔디)으로 구성되어 있다. 경주공공서비스예약 사이트를 통해 예약 완료 후 사용 가능하다. 넉넉하고 넓은 시설로 이루어져 있어 운동하기에 안성맞춤인 곳이다.","<a href=""https://www.gjfmc.or.kr/gjsiseol/facility/facilityTab1.do?menuNo=151&classId=HEALTH&itemId=T0000001"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.gjfmc.or.kr/</a>",129.2113282691,35.8602409169,2997657,12,
2049478,한국대중음악박물관,http://tong.visitkorea.or.kr/cms/resource/76/3537876_image2_1.jpg,,경상북도 경주시 엑스포로 9,,,,"한국대중음악박물관은 역사와 문화의 도시 경주에 위치하고 있으며 지하 1층부터 지상 3층까지 총 네 개층으로 구성되어 있다. 1층은 음악감상실에서 전설의 스피커 미로포닉에서 흘러나오는 노래를 감상할 수 있는 곳이다. 2층 전시실은 한국대중음악 100년사관으로 1896년 대한민국의 최초 노래가 녹음된 에디슨 실린더 음반부터 2000년대 k-pop음반까지 시대순으로 전시되어 있고 노래 듣기 체험을 할 수 있으며, 3층 전시실은 오디오 100년사관으로 1926년 제작된 인류 최초 스피커, 1936년 제작된 스피커의 전설이라고 하는 미국의 웨스턴 일렉트릭의 미로포닉, 제2차 세계대전 당시 히틀러가 연설할 때 사용하던 스피커 등 각종 희귀 스피커를 전시 및 청음할 수 있다. 지하는 악기 체험관, 어린이 체험관, 동전노래방, 포토존으로 구성되어 있어 체험과 재미를 느낄 수 있다.","<a href=""http://www.kpopmuseum.com"" target=""_blank"" title=""새창: 한국대중음악박물관 홈페이지로 이동"">http://www.kpopmuseum.com</a>",129.2888914842,35.8403557397,2049478,14,
2997651,천마의 궁전,http://tong.visitkorea.or.kr/cms/resource/98/3537798_image2_1.jpg,,경상북도 경주시 경감로 614,,,,"'찬란한 빛의 신라'는 경주엑스포대공원에 위치한 천마의 궁전에서 만날 수 있는 타임리스 미디어 아트다. 미디어 아트 영상을 통해 작품과 직접 교감하는 첨단 전시연출을 통한 흥미 유발하고 유네스코 세계문화 유산인 경주의 위상을 알리고 보존의 가치를 함께 공감하는 공간이다. 경주의 대표적인 유산인 첨성대, 석굴암, 불국사, 동궁과 월지 등을 다채로운 색감과 몽환적인 미디어아트로 표현한 전시로 단순히 감상만 하는 전시가 아니라, 움직임에 따라 작품이 반응하는 양방향 체험형 전시라 온 가족이 함께 즐길 수 있다.","<a href=""https://www.cultureexpo.or.kr/open.content/ko/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.cultureexpo.or.kr</a>",129.2895443842,35.8340564631,2997651,14,
2997641,살롱헤리티지,http://tong.visitkorea.or.kr/cms/resource/29/3537729_image2_1.jpg,,경상북도 경주시 경감로 614,,,,"살롱헤리티지는 세계적인 건축 거장 '쿠마 켄고'가 경주 대릉원과 주상절리에서 영감을 얻어 디자인한 건축물인 경주엑스포기념관에 있는 세계문화유산 미디어 홍보관이다. 18세기 유럽, 대화와 교류의 장이었던 살롱을 모티브로 구성되어 있다. 내부는 미디어스크린, 미디어터널, 세계유산 서재(살롱) 등 첨단 디지털장비와 매체를 이용해 세계문화유산의 기원과 세계문화유산 도시를 보여준다. 서재에서는 세계유산 자료를 만나볼 수 있으며, 미디어 월을 통해 세계유산 관련 궁금증을 퀴즈로 만나볼 수 있다.","<a href=""https://www.cultureexpo.or.kr/open.content/ko/program/exhibition/salon.heritage/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.cultureexpo.or.kr</a>",129.2895443842,35.8340564631,2997641,14,
2840439,스틸룸,http://tong.visitkorea.or.kr/cms/resource/27/2840427_image2_1.jpg,,경상북도 경주시 원효로 87,,,,"스틸룸은 경상북도 경주시 노동동에 있다. 세련된 외관과 차분하면서 묵직한 느낌의 내부가 눈에 띄는 양식집이다. 대표 메뉴는 소고기를 파이에 말아 구워낸 비프 웰링턴이다. 부드러운 당근 퓌레, 토마토소스, 볶은 양파가 함께 나오는 소고기스테이크, 달달한 단새우와 향긋한 감태, 특제 소스와 생면이 어우러진 단새우 감태 파스타도 맛볼 수 있다. 경주 IC에서 가깝고 인근에 대릉원돌담길, 첨성대, 경주 쪽샘유적발굴관이 있어 연계 여행에 나서기 좋다.",,129.2104316386,35.8422318221,2840439,39,
2840767,카페 로드100,http://tong.visitkorea.or.kr/cms/resource/62/2840762_image2_1.jpg,,경상북도 경주시 보불로 100,,,,"카페 로드100은 경상북도 경주시 하동에 있다. 한옥과 양옥의 2개 건물로 이루어진 대규모 카페다. 내부에는 단체석이 마련되어 있어 각종 모임을 가지기 좋다. 대표 메뉴는 과일의 상큼한 단맛을 느낄 수 있는 오션라테다. 먹물 치아바타 속에 불고기, 토마토, 모차렐라치즈 등을 넣은 불고기파니니도 인기다. 이 밖에 아메리카노, 엘더플라워에이드, 파스타샐러드 등도 맛볼 수 있다. 남경주 IC에서 가깝고 인근에 추억의달동네, 불국사, 석굴암이 있어 연계 여행에 나서기 수월하다.","<a href=""https://www.instagram.com/road__100/"" target=""_blank"" title=""새창 : 로드100 인스타그램으로 이동"">https://www.instagram.com/road__100/</a>",129.3138795301,35.7932226414,2840767,39,
2840749,카페괘릉,http://tong.visitkorea.or.kr/cms/resource/33/2840733_image2_1.jpg,,경상북도 경주시 괘릉길 12,,,,"카페괘릉은 경상북도 경주시 외동읍 괘릉리에 있는 한옥 카페다. 고풍스러운 분위기의 본건물과 반려동물 동반이 가능한 별관, 널찍한 정원이 있다. 그리고 차분한 느낌의 내부 공간이 눈에 띈다. 대표 메뉴는 아메리카노다. 이 밖에 카페라떼, 핸드드립 카푸치노, 바닐라라떼, 달고나라떼, 아인슈페너 등을 맛볼 수 있다. 남경주 IC에서 가깝고 인근에 토함산자연휴양림, 세계문화유산 석굴암, 불국사 등 관광자원이 풍부하다. 반려동물 동반이 가능하며 목줄과 배변봉투를 지참해야 한다.","<a href=""http://instagram.com/cafe_kwaerung""target=""_blank"" title=""새창 : 카페괘릉 인스타그램으로 이동"">http://instagram.com/cafe_kwaerung</a>",129.3140803972,35.7621928103,2840749,39,
2840523,보문한우,http://tong.visitkorea.or.kr/cms/resource/15/2840515_image2_1.jpg,,경상북도 경주시 엑스포로 9 대중음악박물관,,,,"보문한우는 경상북도 경주시 신평동에 있다. 특상급 한우만을 취급하며 국내산 참숯을 사용해 한우를 굽는다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 구이용 한우다. 이 밖에 한우육회, 한우불고기전골, 한우육회비빔밥, 한우곰탕, 냉면정식 등도 맛볼 수 있다. 넓은 주차장을 보유하고 있어 방문이 용이하며 내부는 통창으로 되어있어 채광이 좋아 더욱 맛있게 식사할 수 있다.
경주 IC에서 가깝고 인근에 보문관광단지, 경주CC, 경주월드가 있다.","<a href=""https://www.instagram.com/bomun_hanwoo/#"" target=""_blank"" title=""새창 : 경주 보문한우 인스타그램으로 이동"">https://www.instagram.com/bomun_hanwoo/#</a>",129.2889248314,35.8397585854,2840523,39,
2840506,산드레,http://tong.visitkorea.or.kr/cms/resource/96/2840496_image2_1.jpg,,경상북도 경주시 보불로 299-5,,,,"산드레는 경상북도 경주시 하동에 있다. 고풍스러운 외관과 깔끔함이 돋보이는 인테리어가 눈에 띈다. 대표 메뉴는 수제 떡갈비, 튀김, 삼백초 보쌈, 두부강정, 잡채, 전, 샐러드 등이 나오는 우슬초 정식이다. 이 밖에 금은화 정식, 백복령 정식, 하수오 정식 등을 맛볼 수 있다. 단품 요리로는 버섯탕수 등이 있다. 개인 솥 밥에 밥을 퍼내고 물을 부어두면 누룽지를 후식으로 즐길 수 있다. 내부에는 단체석이 마련되어 있어 각종 모임을 가지기 좋다. 프라이빗한 룸도 준비되어 있다. 농림축산식품부가 인정한 안심식당이다. 예약은 안되고 선착순 입장이다. 남경주IC에서 가깝고, 인근에 불국사와 석굴암이 있다.","<a href=""https://www.instagram.com/sandre_official""target=""_blank"" title=""새창 : 경주 산드레 인스타그램으로 이동"">https://www.instagram.com/sandre_official</a>",129.3064408257,35.8095734338,2840506,39,
2840488,소디스커피,http://tong.visitkorea.or.kr/cms/resource/78/2840478_image2_1.jpg,,경상북도 경주시 형산로 161,,,,"소디스커피는 경상북도 경주시 현곡면 오류리에 있는 대형카페다. 이국적인 외관과 세련된 인테리어가 인상적이다. 말차스크림, 아메리카노, 카페라떼, 플랫화이트, 스카치크림라테, 소디스블랜드 홍차 등을 맛볼 수 있다. 내부에는 단체석이 마련되어 있어 각종 모임을 가지기 좋다. 50여 대가 한 번에 주차할 수 있는 주차장이 있다. 10㎏ 미만 소형견만 함께 입장할 수 있고 목줄과 배변봉투를 지참해야 하며 야외 공간만 이용할 수 있다. 경주IC와 가깝고 인근에 보문관광단지, 경주CC가 있다.",,129.203925452,35.8843686074,2840488,39,
2840471,소사이어티나귀,http://tong.visitkorea.or.kr/cms/resource/65/2840465_image2_1.jpg,,경상북도 경주시 임해로 127,,,,"소사이어티나귀는 경상북도 경주시 황오동에 있다. 빨간 벽돌로 이루어진 외관과 모던한 분위기의 내부가 눈에 띈다. 피자와 파스타 맛집으로 유명해 늘 사람이 많다. 대표 메뉴는 얇은 도우에 치즈와 방울토마토, 그리고 요거트소스가 올라간 두더지피자라는 재미있는 이름의 피자다. 이 밖에 공작파스타, 나귀크림파스타, 몰치킨커리, 감바스 알 아히요 등을 맛볼 수 있다. 농림축산식품부가 인정한 안심식당이다. 경주 IC에서 가깝고 인근에 황성공원, 첨성대, 동궁과 월지, 국립경주박물관이 있어 연계 관광하기 좋다.","<a href=""https://www.instagram.com/societynaki/profilecard/?igsh=MXR1bXZuaXp6M2ZkMg%3D%3D""target=""_blank"" title=""새창 : 소사이어티나귀 인스타그램으로 이동"">https://www.instagram.com/societynaki</a>",129.2290522019,35.8431515148,2840471,39,
2840458,소풍가다,http://tong.visitkorea.or.kr/cms/resource/48/2840448_image2_1.jpg,,경상북도 경주시 다래길 15,,,,"동화 속으로 들어온 것만 같은 소풍가다는 ‘소풍’이라는 컨셉으로 초록색의 실내정원 인테리어와 편안하고 안락한 가구 등을 배치하여 여유로운 힐링을 가질 수 있도록 한 공간이다. ‘특별한 경험은 특별한 추억을 만든다’라는 슬로건을 가지고 운영을 하고 있으며 방문하는 손님들에게 특별한 경험을 선물해드리고자 다양한 프로그램을 기획하여 손님과 함께 추억을 만들어 가고자 한다. 카페의 본질인 커피, 그리고 함께 제공하는 베이커리 및 디저트는 꾸준한 맛과 높은 품질을 유지하기 노력하고 있다. 소풍가다에서만 맛볼 수 있는 경주 명물인 박일섭버거와 박일섭카이막세트가 있다.","<a href=""https://www.instagram.com/sopoong_gada/""target=""_blank"" title=""새창 : 소풍가다 인스타그램으로 이동"">https://www.instagram.com/sopoong_gada//</a>",129.4598589791,35.6768329661,2840458,39,
2804867,"해파랑길(경주, 포항, 영덕 구간)",http://tong.visitkorea.or.kr/cms/resource/56/1613356_image2_1.jpg,,,,,,"해파랑길은 부산 오륙도에서 시작되는 총 750km 대한민국에서 가장 긴 걷기 여행길이다. 그 중 경주, 포항, 영덕 구간을 걸어보는 코스이다. 경주에 위치한 문무대왕릉, 감은사지, 이견대를 방문해볼 수 있다. 또한 포항의 양포항, 장기읍성, 말목장성과 영덕의 괴시리 전통마을이 포함되있는 코스이다. <br><br>",,0.0,0.0,2804867,25,
2840432,향미사,http://tong.visitkorea.or.kr/cms/resource/23/2840423_image2_1.jpg,,경상북도 경주시 태종로 734,,,,"향미사는 경주 향리단길에 위치한 카페이다. 레트로 감성을 불러일으키는 화이트 톤의 아담한 건물 내부를 통유리 형태로 꾸며 놓았다. 이곳에서 직접 로스팅하기 때문에 고소한 원두의 향을 맡으며 커피를 즐길 수 있다. 대표 메뉴는 필터 커피이며 에스프레소, 아메리카노, 카페라떼 등 깊은 맛을 느낄 수 있는 커피메뉴가 준비되어 있다. 다양한 원두와 커피 관련 엠디를 판매한다.","<a href=""https://www.instagram.com/hyangmisa/""target=""_blank"" title=""새창 : 향미사 인스타그램으로 이동"">https://www.instagram.com/hyangmisa/</a>",129.208415235,35.8391765737,2840432,39,
2840421,시즈닝,http://tong.visitkorea.or.kr/cms/resource/17/2840417_image2_1.jpg,,경상북도 경주시 첨성로99번길 25-2,,,,"시즈닝은 경상북도 경주시 황남동에 있다. 한옥이어서 외관이 고풍스럽고 내부는 차분하고 깔끔한 느낌이다. 파스타 맛집으로 알려져서 많은 사람들이 방문한다. 대표 메뉴는 새우와 칠리소스가 어우러진 프라운 라이스다. 고추기름과 새우로 맛을 낸 크림 파스타도 별미다. 이 밖에 세 가지 버섯과 오일로 만든 트러플 파스타, 베이컨과 라구 소스 등으로 요리한 라구 파스타 등도 맛볼 수 있다. 따로 구비된 주차장은 없지만 주변 공영주차장을 이용하면 된다. 경주 IC에서 가깝고 인근에 대릉원돌담길, 첨성대가 있다.","<a href=""https://www.instagram.com/__seasoning/""target=""_blank"" title=""새창 : 시즈닝 인스타그램으로 이동"">https://www.instagram.com/__seasoning/</a>",129.2124649851,35.8355076198,2840421,39,
2840413,야드,http://tong.visitkorea.or.kr/cms/resource/04/2840404_image2_1.jpg,,경상북도 경주시 천군2길 2,,,,"카페 야드는 경상북도 경주시 보문단지 내에 위치한 브런치 카페이다. 이곳은 SBS 시사 교양 프로그램 <생방송 투데이>에 소개되었다. 세련된 분위기의 외관과 깔끔한 느낌의 인테리어가 눈에 띈다. 게다가 봄에는 벚꽃, 여름에는 푸른 수목 등 계절 따라 변하는 풍경을 감상하는 것도 특별한 점이다. 대표메뉴로는 수제로 만드는 딸기케이크이다. 이 외에도 부드러운 잉글리쉬머핀과 소시지 베이컨 등을 이용하여 만든 야드 잉글리쉬 플레이트와 야드에서 선보이는 고급스러움과 가성비 모두 잡을 수 있는 브런치메뉴인 야드 아메리칸 플레이트가 있다.","<a href=""https://www.instagram.com/cafe_yard_/""target=""_blank"" title=""새창 : 카페 야드 인스타그램으로 이동"">https://www.instagram.com/cafe_yard_/</a>",129.2782564986,35.8335507511,2840413,39,
2840403,카페 야생화일기,http://tong.visitkorea.or.kr/cms/resource/00/2840400_image2_1.jpg,,경상북도 경주시 오금큰길 332-6,,,,"카페 야생화일기는 경상북도 경주시 강동면 왕신리에 있는 디저트 카페다. 모던한 느낌의 외관과 자연 친화적인 내부 공간이 눈에 띄는 곳으로 카페 부지가 넓어 마치 식물원을 걷는 기분이 든다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋지만 14세 이상만 입장할 수 있는 노키즈존으로 어른들만의 정원 카페이다. 포토존이 많고 야외 좌석이 많은 것도 야생화 일기의 장점이다. 대표 메뉴는 자몽 리멤버런스이고 이 밖에 몽블랑, 천도복숭아주스, 아메리카노, 카페라떼, 쑥밀크티 등과 함께 크로플이나 스콘도 맛볼 수 있다. 북경주 IC와 강동 IC에서 가깝고 인근에 세계문화유산 경주 양동마을이 있다.","<a href=""http://www.instagram.com/wildflowerdiary_official""target=""_blank"" title=""새창 : 야생화일기 인스타그램으로 이동"">http://www.instagram.com/wildflowerdiary_official</a>",129.2832495927,35.9624501768,2840403,39,
2840349,우렁각시,http://tong.visitkorea.or.kr/cms/resource/39/2840339_image2_1.jpg,,경상북도 경주시 보불로 198,,,,"우렁각시는 경상북도 경주시 하동에 있다. 청기와를 얹은 건물 안으로 들어가면 깔끔한 인테리어가 돋보이는 내부가 방문객을 반긴다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 우렁강된장와 석쇠불고기다. 이 밖에 우렁회무침, 한우떡갈비 등을 맛볼 수 있다. 특히 우렁강된장의 맛은 구수해 일품이며 신선한 쌈채소가 제공돼 건강하고 든든한 한 끼를 챙길 수 있다. 넓은 주차장이 구비되어 있어 방문하기 용이하다.
동경주 IC에서 가깝고 인근에 블루원디아너스CC가 있다.",,129.3132321122,35.8020910734,2840349,39,
2840325,우마왕 본점,http://tong.visitkorea.or.kr/cms/resource/15/2840315_image2_1.jpg,,경상북도 경주시 숲머리길 168,,,,"우마왕은 경상북도 경주시 보문동에 있다. 고풍스러운 외관, 차분한 느낌의 내부가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 다수의 방송 프로그램에 소개되었다. 대표 메뉴는 고기 듬뿍 한우탕(나주식)이다. 이 밖에 한우물회, 낙삼갈비탕, 얇은 피 고기만두, 육회비빔밥, 골프채 갈비탕, 골프채 갈낙탕 등을 맛볼 수 있다.
경주 IC에서 가깝고 인근에 보문관광단지, 경주 CC, 경주월드가 있다.","<a href=""https://woomawang.imweb.me/""target=""_blank"" title=""새창 : 주식회사 우마왕 홈페이지로 이동"">https://woomawang.imweb.me/</a>",129.2542777776,35.8428770221,2840325,39,
2840301,이스트앵글 베이커리카페,http://tong.visitkorea.or.kr/cms/resource/98/2840298_image2_1.jpg,,경상북도 경주시 해변공원길 4,,,,"이스트앵글 베이커리카페는 경상북도 경주시 양남면 수렴리에 있다. 경주 앞바다를 배경으로 세워진 덕분에 카페 안팎에서 멋진 풍경을 감상하며 음료를 즐길 수 있다. 대표 메뉴는 해수염커피다. 이 밖에 에스프레소, 흑임자크림라떼, 아메리카노, 카페라떼, 레모네이드 등을 맛볼 수 있다. 또한 다양한 베이커리류도 맛볼 수 있다. 매장은 2층으로 구조로 되어있고 2층에서 보는 아름다운 풍경이 특히나 유명하다. 주차는 매장 앞과 갓길 주차가 가능하다. 동경주 IC에서 가깝고 인근에 관성솔밭해변, 진리해변이 있다.",,129.4648476537,35.6690617128,2840301,39,
2840291,이재원과자공방,http://tong.visitkorea.or.kr/cms/resource/86/2840286_image2_1.jpg,,경상북도 경주시 봉황로 89,,,,"이재원과자공방은 경상북도 경주시 서부동에 있다. 세련된 외관과 차분한 느낌의 인테리어가 눈에 띄는 케이크 전문점이다. 케이크를 만들 때 보존료 등 첨가물을 전혀 사용하지 않는다. 100% 우유 버터 등 고급 재료만으로 먹거리를 만든다. 대표 메뉴는 홀케이크 2호다. 이 밖에 조각케이크, 쿠키, 아메리카노, 카페라테, 비엔나커피, 핫초코 등을 맛볼 수 있다. 경주 IC에서 가깝고 인근에 황리단길, 대릉원돌담길, 첨성대가 있다.",,129.2100648536,35.8475173293,2840291,39,
2840258,진주냉면 남가옥,http://tong.visitkorea.or.kr/cms/resource/51/2840251_image2_1.jpg,,경상북도 경주시 동해안로 497,,,,"진주냉면 남가옥은 경상북도 경주시 양남면 읍천리에 있다. 경주양남주상절리전망대 인근에 있는 냉면 전문점이다. 깔끔한 외관과 모던한 인테리어가 눈에 띈다. 바로 앞은 아니지만 바다를 바라보며 식사할 수 있다. MBC 시사 교양 프로그램 <생방송 오늘 저녁>에 소개되었다. 대표 메뉴는 물냉면이다. 이 밖에 비빔냉면, 육전비빔밥, 육전, 메밀만두 등을 맛볼 수 있다. 동경주 IC에서 가깝고 주변에 나아해변, 나산들공원이 있다.","<a href=""https://blog.naver.com/duk8446""target=""_blank"" title=""새창 : 진주냉면남가옥 블로그로 이동"">https://blog.naver.com/duk8446</a>",129.4734908282,35.6871265107,2840258,39,
3536325,EX-펌킨나잇 : 매직킹덤,http://tong.visitkorea.or.kr/cms/resource/24/3536324_image2_1.png,,경상북도 경주시 경감로 614 (천군동),,,,"경주엑스포대공원에서 할로윈 시즌마다 열리는 체험형 콘텐츠로 올해 5년째 이어지고 있다. 어린이를 동반한 가족 단위 관람객이 많이 찾는 대표 프로그램이며, 2024년부터는 ‘EX-펌킨나잇’이라는 브랜드로 운영되어 전 연령층이 함께 즐길 수 있는 축제로 자리매김하였다. 2025년에는 온 세상이 호박으로 이루어진 신비한 나라 매직킹덤을 탐험하는 콘셉트로, 행사장 전체를 하나의 국가처럼 구성하였다. 소방서, 경찰서, 방송국 등 국가의 필수 기관을 할로윈 분위기와 결합하여 재해석함으로써 단순한 볼거리를 넘어 참여와 체험의 기회를 제공한다. 특히 아이들은 놀이 속에서 직업을 간접적으로 경험할 수 있어 교육적 가치까지 더한 색다른 할로윈 프로그램으로 운영된다.","<a href=""https://www.cultureexpo.or.kr/open.content/ko/"" target=""_blank"" title=""새창 : EX-펌킨나잇 홈페이지로 이동"">https://www.cultureexpo.or.kr/</a>",129.2895443842,35.8340564631,3536325,15,"054-740-3950"
2839075,물천한우,http://tong.visitkorea.or.kr/cms/resource/69/2839069_image2_1.jpg,,경상북도 경주시 천북남로 451,,,,"물천한우는 경상북도 경주시 천북면 물천리에 있다. 깔끔한 외관과 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 한우갈빗살이다. 이 밖에 한우불고기, 한우꽃등심, 한우눈꽃갈빗살, 집된장 한우찌개, 집된장 돼지찌개 등도 맛볼 수 있다. 손님상에 내는 한우는 모두 최고 등급이다. 경주 IC에서 가깝다. 인근에 경주 CC, 보문관광단지, 소노벨 경주가 있다.","<a href=""https://www.instagram.com/mulcheonhanwoo/#"" target=""_blank"" title=""새창 : 물천한우 인스타그램으로 이동"">https://www.instagram.com/mulcheonhanwoo/#</a>",129.2753807091,35.870029912,2839075,39,
2839062,료코,http://tong.visitkorea.or.kr/cms/resource/52/2839052_image2_1.jpg,,경상북도 경주시 첨성로99번길 24,,,,"료코는 ‘여행’이라는 뜻의 일본어로 이곳에 방문한 손님들에게 식탁 위의 작은 여행을 선사한다. 대릉원 인근에서 돈가스가 맛있기로 소문난 곳이다. 한옥으로 지어져 외관이 고풍스러운 느낌이며 내부에서는 깔끔함이 엿보인다. 이곳의 주메뉴는 카레와 카츠, 누들, 오므라이스 4가지가 있으며 모두 각자 매력이 있어 남녀노소 불구하고 다양한 연령대의 손님들이 찾는다.","<a href=""http://www.instagram.com/ryoko.gyeongju""target=""_blank"" title=""새창 : 료코 인스타그램으로 이동"">http://www.instagram.com/ryoko.gyeongju</a>",129.2127677414,35.835329868,2839062,39,
2838980,도미,http://tong.visitkorea.or.kr/cms/resource/69/2838969_image2_1.jpg,,경상북도 경주시 중앙로 10,,,,"도미는 경상북도 경주시 노동동에 있는 이탈리아 요리 전문점이다. 요리할 때 제절 재료를 사용하며, 지중해풍으로 만들어 속이 편안한 식사를 즐길 수 있다. 대표 메뉴는 샥슈카이다. 굴라쉬, 피자, 감바스 알 하이요 등도 맛볼 수 있다. 주차장이 마련되지 않았지만 인근에 있는 해동주차장을 1시간 무료로 이용할 수 있다. 경주 IC에서 가깝고 인근에 첨성대를 비롯해 경주교촌한옥마을, 동궁과 월지 등 경주의 유명 관광지가 있다.","<a href=""https://www.instagram.com/domi.community/""target=""_blank"" title=""새창 : 도미 인스타그램으로 이동"">https://www.instagram.com/domi.community/</a>",129.2118093357,35.8408153418,2838980,39,
2838924,기와골맷돌순두부,http://tong.visitkorea.or.kr/cms/resource/19/2838919_image2_1.jpg,,경상북도 경주시 숲머리길 142,,,,"기와골맷돌순두부는 순수 국산콩으로 직접 매일 만드는 순두부로 요리하는 한식당이다. 외관과 인테리어에서 전통적인 분위기가 풍기는 곳이다. 오전 8시 30분부터 영업을 하기 때문에 아침식사도 가능하다. 대표 메뉴는 순두부찌개다. 이 밖에 들깨순두부찌개, 손두부전골, 손두부, 파전, 만두, 콩국수 등을 맛볼 수 있다.",,129.2515752634,35.8419409658,2838924,39,
2838895,구릉,http://tong.visitkorea.or.kr/cms/resource/88/2838888_image2_1.jpg,,경상북도 경주시 북군3길 12-8,,,,"구릉은 경상북도 경주시 북군동에 있다. 보문호 인근 한옥 카페로 많은 사람이 찾는다. 대표 메뉴는 이 카페에서만 맛볼 수 있는 크림브륄레 수플레다. 이 밖에 꾸덕꾸덕한 크림이 잔뜩 들어간 구릉커피, 8가지 홍차를 끓인 후 우려내서 만든 구릉 밀크티 ICE 등도 맛볼 수 있다. 경주 IC와 가까운 거리에 있고 주변에 경주세계자동차박물관, 선덕여왕공원, 경주동궁원 등 관광지가 많다. 반려동물은 야외에서 동반 가능하다.","<a href=""https://www.instagram.com/cafe_gureung""target=""_blank"" title=""새창 : 카페 구릉 인스타그램으로 이동"">https://www.instagram.com/cafe_gureung</a>",129.2650543297,35.8527400021,2838895,39,
